timestamp,scenario_id,run_id,output_dir,seed,summary_json
2026-03-02T17:33:50Z,S03_4TX_2RX_static_dd_wls,dcd3afe7,C:\Users\ASUS\Desktop\dab-tdoa-sim\..\outputs\dataset\S03_4TX_2RX_static_dd_wls\run_dcd3afe7,1,"{""Ntx"":4,""K"":1,""rx_offset_diff_s"":1E-6,""sigma_toa_s"":2E-8,""p_nlos"":0,""pos_err_mean_m"":47.784317136026175,""pos_err_p95_m"":47.784317136026175,""pos_err_max_m"":47.784317136026175,""dd_dist_rms_m"":414.0337500007484}"
2026-03-02T17:33:50Z,S03_4TX_2RX_static_dd_wls,be9ded4d,C:\Users\ASUS\Desktop\dab-tdoa-sim\..\outputs\dataset\S03_4TX_2RX_static_dd_wls\run_be9ded4d,1,"{""Ntx"":4,""K"":1,""rx_offset_diff_s"":1E-6,""sigma_toa_s"":2E-8,""p_nlos"":0.02,""pos_err_mean_m"":47.784317136026175,""pos_err_p95_m"":47.784317136026175,""pos_err_max_m"":47.784317136026175,""dd_dist_rms_m"":414.0337500007484}"
2026-03-02T17:33:50Z,S03_4TX_2RX_static_dd_wls,cfd99d4f,C:\Users\ASUS\Desktop\dab-tdoa-sim\..\outputs\dataset\S03_4TX_2RX_static_dd_wls\run_cfd99d4f,1,"{""Ntx"":4,""K"":1,""rx_offset_diff_s"":1E-6,""sigma_toa_s"":2E-8,""p_nlos"":0.02,""pos_err_mean_m"":47.784317136026175,""pos_err_p95_m"":47.784317136026175,""pos_err_max_m"":47.784317136026175,""dd_dist_rms_m"":414.0337500007484}"
2026-03-02T17:33:51Z,S03_4TX_2RX_static_dd_wls,588e8ebb,C:\Users\ASUS\Desktop\dab-tdoa-sim\..\outputs\dataset\S03_4TX_2RX_static_dd_wls\run_588e8ebb,1,"{""Ntx"":4,""K"":1,""rx_offset_diff_s"":1E-6,""sigma_toa_s"":2E-8,""p_nlos"":0.02,""pos_err_mean_m"":47.784317136026175,""pos_err_p95_m"":47.784317136026175,""pos_err_max_m"":47.784317136026175,""dd_dist_rms_m"":414.0337500007484}"
2026-03-02T17:33:51Z,S03_4TX_2RX_static_dd_wls,8c0cfcab,C:\Users\ASUS\Desktop\dab-tdoa-sim\..\outputs\dataset\S03_4TX_2RX_static_dd_wls\run_8c0cfcab,1,"{""Ntx"":4,""K"":1,""rx_offset_diff_s"":1E-6,""sigma_toa_s"":2E-8,""p_nlos"":0.02,""pos_err_mean_m"":47.784317136026175,""pos_err_p95_m"":47.784317136026175,""pos_err_max_m"":47.784317136026175,""dd_dist_rms_m"":414.0337500007484}"
2026-03-02T17:33:52Z,S03_4TX_2RX_static_dd_wls,e9d950fd,C:\Users\ASUS\Desktop\dab-tdoa-sim\..\outputs\dataset\S03_4TX_2RX_static_dd_wls\run_e9d950fd,1,"{""Ntx"":4,""K"":1,""rx_offset_diff_s"":5E-6,""sigma_toa_s"":5E-9,""p_nlos"":0,""pos_err_mean_m"":47.784317136026232,""pos_err_p95_m"":47.784317136026232,""pos_err_max_m"":47.784317136026232,""dd_dist_rms_m"":414.03375000074863}"
2026-03-02T17:33:52Z,S03_4TX_2RX_static_dd_wls,7f313337,C:\Users\ASUS\Desktop\dab-tdoa-sim\..\outputs\dataset\S03_4TX_2RX_static_dd_wls\run_7f313337,1,"{""Ntx"":4,""K"":1,""rx_offset_diff_s"":5E-6,""sigma_toa_s"":5E-9,""p_nlos"":0,""pos_err_mean_m"":47.784317136026232,""pos_err_p95_m"":47.784317136026232,""pos_err_max_m"":47.784317136026232,""dd_dist_rms_m"":414.03375000074863}"
2026-03-02T17:33:52Z,S03_4TX_2RX_static_dd_wls,8ce9b736,C:\Users\ASUS\Desktop\dab-tdoa-sim\..\outputs\dataset\S03_4TX_2RX_static_dd_wls\run_8ce9b736,1,"{""Ntx"":4,""K"":1,""rx_offset_diff_s"":5E-6,""sigma_toa_s"":5E-9,""p_nlos"":0,""pos_err_mean_m"":47.784317136026232,""pos_err_p95_m"":47.784317136026232,""pos_err_max_m"":47.784317136026232,""dd_dist_rms_m"":414.03375000074863}"
2026-03-02T17:33:52Z,S03_4TX_2RX_static_dd_wls,29c8ed5c,C:\Users\ASUS\Desktop\dab-tdoa-sim\..\outputs\dataset\S03_4TX_2RX_static_dd_wls\run_29c8ed5c,1,"{""Ntx"":4,""K"":1,""rx_offset_diff_s"":5E-6,""sigma_toa_s"":5E-9,""p_nlos"":0,""pos_err_mean_m"":47.784317136026232,""pos_err_p95_m"":47.784317136026232,""pos_err_max_m"":47.784317136026232,""dd_dist_rms_m"":414.03375000074863}"
2026-03-02T17:33:52Z,S03_4TX_2RX_static_dd_wls,4df139fe,C:\Users\ASUS\Desktop\dab-tdoa-sim\..\outputs\dataset\S03_4TX_2RX_static_dd_wls\run_4df139fe,1,"{""Ntx"":4,""K"":1,""rx_offset_diff_s"":5E-6,""sigma_toa_s"":5E-9,""p_nlos"":0.02,""pos_err_mean_m"":47.784317136026232,""pos_err_p95_m"":47.784317136026232,""pos_err_max_m"":47.784317136026232,""dd_dist_rms_m"":414.03375000074863}"
